,cat_rat,ccpr_rat,polrt,cvrt,hrai,hrsd,country,year,idcode,PIRI,Dis,Kill,Pris,Tort,Polity2,Civilwar2,War,gdppc,pop,Media_ai_rn,Media_ai_br,Media_ai_tot,Media_ec,Media_nw,Media_tot,Media_ave,INGO_uia,UNShame,intensity,yearLag1,PIRILag1,PIRILag2,PIRILead1,polrtLag1,polrtLag2,polrtLead1,democratic,Media_ai_tot_ph,logAI,AIShame,log_gdppc,log_pop
4327,1,0,7,7,4,3,CHINA,1992,710,5,0,1,2,2,-7,0,0,441.8135986,1.16E+09,2,36,38,3,0,3,1.5,856,1,3,1991,4,6,5,7,7,7,0,38,3.620745411,1,6.090888071,20.87168584
4328,1,0,7,7,3,3,CHINA,1993,710,5,0,1,2,2,-7,0,0,495.726593,1.18E+09,0,40,40,3,12,15,7.5,900,1,3,1992,5,4,8,7,7,7,0,40,3.672038705,0,6.206024551,20.88878028
4329,1,0,7,7,4,3,CHINA,1994,710,8,2,2,2,2,-7,0,0,551.9146729,1.19E+09,14,23,37,11,5,16,8,955,1,3,1993,5,5,8,7,7,7,0,37,3.594077164,1,6.313393456,20.89721914
4330,1,0,7,7,3,3,CHINA,1995,710,8,2,2,2,2,-7,0,0,603.2753296,1.20E+09,16,37,53,9,14,23,11.5,1013,1,3,1994,8,5,5,7,7,7,0,53,3.953451164,1,6.402373692,20.90558739
4354,0,1,3,2,1,1,MONGOLIA,1992,712,0,0,0,0,0,9,0,0,483.1918945,2176830,0,3,3,0,0,0,0,107,0,1,1991,0,0,1,2,4,2,1,3,1.08177154,0,6.180413872,14.59338025
4355,0,1,2,3,1,1,MONGOLIA,1993,712,1,0,0,0,1,9,0,0,461.4786072,2210700,0,1,1,0,0,0,0,112,0,1,1992,0,0,1,3,2,2,1,1,-0.016840749,0,6.134435698,14.60881977
4356,0,1,2,3,1,1,MONGOLIA,1994,712,1,0,0,0,1,9,0,0,465.1812134,2243440,0,1,1,0,0,0,0,116,0,1,1993,1,0,2,2,3,2,1,1,-0.016840749,0,6.142427036,14.62352096
4357,0,1,2,3,1,2,MONGOLIA,1995,712,2,0,1,0,1,9,0,0,361.8671875,2275000,1,1,2,0,0,0,0,137,0,1,1994,1,1,1,2,2,2,1,2,0.676306431,1,5.891277259,14.63749061
4426,0,0,5,6,4,3,KOREA-S,1983,732,3,0,1,1,1,-5,0,0,3886.083984,39900000,0,13,13,NA,NA,NA,NA,602,NA,NA,1982,4,4,2,5,5,5,0,13,2.548108608,0,8.265157242,17.50188688
4427,0,0,5,5,3,3,KOREA-S,1984,732,2,0,0,1,1,-5,0,0,4149.375,40400000,0,8,8,NA,NA,NA,NA,642,NA,NA,1983,3,4,4,5,5,4,0,8,2.062600793,0,8.330712999,17.51434034
4428,0,0,4,5,3,3,KOREA-S,1985,732,4,0,0,2,2,-5,0,0,4388.194824,40800000,0,11,11,NA,NA,NA,NA,642,NA,NA,1984,2,3,4,5,5,4,0,11,2.381054524,0,8.38667322,17.52419264
4429,0,0,4,5,3,3,KOREA-S,1986,732,4,0,1,2,1,-5,0,0,4809.620117,41200000,1,30,31,NA,NA,NA,NA,650,NA,NA,1985,4,2,5,4,5,4,0,31,3.417146455,1,8.478373382,17.53394881
4430,0,0,4,4,3,3,KOREA-S,1987,732,5,1,1,2,1,1,0,0,5293.432129,41600000,0,30,30,NA,NA,NA,NA,722,NA,NA,1986,4,4,2,4,4,2,0,30,3.384356633,0,8.57422211,17.54361073
4431,0,0,2,3,3,2,KOREA-S,1988,732,2,1,0,1,0,6,0,0,5800.903809,4.20E+07,0,27,27,NA,NA,NA,NA,779,NA,NA,1987,5,4,4,4,4,2,1,27,3.278996117,0,8.665769013,17.55318018
4432,0,0,2,3,3,3,KOREA-S,1989,732,4,0,1,2,1,6,0,0,6132.971191,42400000,0,24,24,NA,NA,NA,NA,820,NA,NA,1988,2,5,4,2,4,2,1,24,3.161213081,0,8.721434608,17.56265892
4433,0,1,2,3,3,3,KOREA-S,1990,732,4,0,0,2,2,6,0,0,6618.095215,42900000,2,25,27,NA,NA,NA,NA,860,NA,NA,1989,4,2,5,2,2,2,1,27,3.278996117,1,8.797562876,17.57438238
4434,0,1,2,3,3,3,KOREA-S,1991,732,5,0,1,2,2,6,0,0,7172.97998,43300000,0,21,21,NA,NA,NA,NA,897,0,NA,1990,4,4,4,2,2,2,1,21,3.027681689,0,8.878076465,17.58366319
4435,0,1,2,3,3,3,KOREA-S,1992,732,4,0,0,2,2,6,0,0,7525.73877,43700000,0,19,19,NA,NA,NA,NA,952,0,NA,1991,5,4,4,2,2,2,1,19,2.92759823,0,8.92608426,17.59285866
4436,0,1,2,2,2,2,KOREA-S,1993,732,4,0,0,2,2,6,0,0,7916.099121,44100000,0,30,30,NA,NA,NA,NA,999,0,NA,1992,4,5,4,2,2,2,1,30,3.384356633,0,8.976653828,17.60197034
4437,0,1,2,2,3,2,KOREA-S,1994,732,4,0,0,2,2,6,0,0,8515.12793,44500000,8,23,31,NA,NA,NA,NA,1034,0,NA,1993,4,4,4,2,2,2,1,31,3.417146455,1,9.049599617,17.61099975
4438,1,1,2,2,3,2,KOREA-S,1995,732,4,0,0,2,2,6,0,0,9163.94043,45100000,4,17,21,NA,NA,NA,NA,1072,0,NA,1994,4,4,4,2,2,2,1,21,3.027681689,1,9.123031543,17.6243928
4453,0,1,1,1,2,1,JAPAN,1983,740,0,0,0,0,0,10,0,0,25151.91016,1.19E+08,1,0,1,0,0,0,0,1237,0,1,1982,0,0,1,1,1,1,1,1,-0.016840749,1,10.13268912,18.59463405
4454,0,1,1,1,1,1,JAPAN,1984,740,1,0,0,0,1,10,0,0,25772.34961,1.20E+08,0,1,1,0,0,0,0,1296,0,1,1983,0,0,1,1,1,1,1,1,-0.016840749,0,10.15705748,18.6030023
4455,0,1,1,1,1,1,JAPAN,1985,740,1,0,0,0,1,10,0,0,26917.15039,1.21E+08,0,0,0,0,0,0,0,1296,0,0,1984,1,0,0,1,1,1,1,0.01,-4.622010935,0,10.20051892,18.6113011
4456,0,1,1,1,1,1,JAPAN,1986,740,0,0,0,0,0,10,0,0,27545.19922,1.21E+08,0,2,2,0,0,0,0,1222,0,1,1985,1,1,0,1,1,1,1,2,0.676306431,0,10.22358354,18.6113011
4457,0,1,1,1,1,1,JAPAN,1987,740,0,0,0,0,0,10,0,0,28450.25977,1.22E+08,0,3,3,0,0,0,0,1420,0,1,1986,0,1,0,1,1,1,1,3,1.08177154,0,10.25591257,18.6195316
4458,0,1,1,1,2,1,JAPAN,1988,740,0,0,0,0,0,10,0,0,30245.53906,1.23E+08,0,11,11,1,0,1,0.5,1503,0,2,1987,0,0,0,1,1,1,1,11,2.381054524,0,10.31710398,18.62769491
4459,0,1,1,1,1,1,JAPAN,1989,740,0,0,0,0,0,10,0,0,31715.71094,1.23E+08,0,11,11,0,0,0,0,1583,0,1,1988,0,0,0,1,1,1,1,11,2.381054524,0,10.36456745,18.62769491
4460,0,1,1,1,1,1,JAPAN,1990,740,0,0,0,0,0,10,0,0,33251.67969,1.24E+08,1,9,10,2,0,2,1,1636,0,2,1989,0,0,1,1,1,1,1,10,2.285744344,1,10.41186056,18.63579212
4461,0,1,1,2,1,1,JAPAN,1991,740,1,0,0,0,1,10,0,0,34259.35938,1.24E+08,1,3,4,0,0,0,0,1682,0,1,1990,0,0,0,1,1,1,1,4,1.369453612,1,10.44171507,18.63579212
4462,0,1,1,2,1,1,JAPAN,1992,740,0,0,0,0,0,10,0,0,34506.58984,1.24E+08,0,2,2,1,0,1,0.5,1749,0,2,1991,1,0,1,1,1,2,1,2,0.676306431,0,10.44890559,18.63579212
4463,0,1,2,2,1,1,JAPAN,1993,740,1,0,0,0,1,10,0,0,34506.75,1.25E+08,1,11,12,0,0,0,0,1812,0,1,1992,0,1,1,1,1,2,1,12,2.468065901,1,10.44891024,18.6438243
4464,0,1,2,2,2,1,JAPAN,1994,740,1,0,0,0,1,10,0,0,34767.19922,1.25E+08,0,5,5,0,0,0,0,1863,0,1,1993,1,0,1,2,1,1,1,5,1.592597163,0,10.45642967,18.6438243
4465,0,1,1,2,2,1,JAPAN,1995,740,1,0,0,0,1,10,0,0,35304.23047,1.25E+08,1,2,3,1,1,2,1,1889,0,2,1994,1,1,1,2,2,1,1,3,1.08177154,1,10.47175808,18.6438243
4480,0,1,2,3,3,3,INDIA,1983,750,5,0,1,2,2,8,0,0,245.4452972,7.34E+08,0,3,3,0,0,0,0,1024,0,1,1982,6,4,6,2,2,2,1,3,1.08177154,0,5.503074101,20.41401959
4481,0,1,2,3,3,3,INDIA,1984,750,6,1,1,2,2,8,0,0,250.2480011,7.50E+08,0,2,2,0,0,0,0,1067,0,1,1983,5,6,6,2,2,2,1,2,0.676306431,0,5.522452431,20.43558376
4482,0,1,2,3,3,4,INDIA,1985,750,6,0,2,2,2,8,1,0,258.9914856,7.65E+08,0,1,1,0,0,0,0,1067,0,1,1984,6,5,6,2,2,2,1,1,-0.016840749,0,5.556795187,20.45538639
4483,0,1,2,3,3,3,INDIA,1986,750,6,0,2,2,2,8,0,0,265.703186,7.82E+08,0,6,6,0,0,0,0,1016,0,1,1985,6,6,6,2,2,2,1,6,1.77491872,0,5.582379844,20.4773653
4484,0,1,2,3,4,4,INDIA,1987,750,6,1,1,2,2,8,1,0,271.2225037,7.99E+08,1,3,4,0,0,0,0,1156,0,1,1986,6,6,7,2,2,2,1,4,1.369453612,1,5.602939531,20.4988715
4485,0,1,2,3,4,4,INDIA,1988,750,7,1,2,2,2,8,1,0,291.7860107,8.16E+08,1,11,12,0,0,0,0,1241,0,1,1987,6,6,7,2,2,2,1,12,2.468065901,1,5.676020694,20.51992491
4486,0,1,2,3,4,4,INDIA,1989,750,7,1,2,2,2,8,1,0,304.2626038,8.33E+08,1,13,14,0,0,0,0,1309,0,1,1988,7,6,6,2,2,2,1,14,2.622216581,1,5.717891157,20.5405442
4487,0,1,2,3,4,4,INDIA,1990,750,6,1,1,2,2,8,1,0,315.501709,8.50E+08,2,20,22,0,0,0,0,1355,0,1,1989,7,7,8,2,2,3,1,22,3.074201704,1,5.754164099,20.56074691
4488,0,1,3,4,4,4,INDIA,1991,750,8,2,2,2,2,8,0,0,312.1112061,8.67E+08,2,22,24,1,0,1,0.5,1387,0,2,1990,6,7,8,2,2,3,1,24,3.161213081,1,5.743359554,20.58054953
4489,0,1,3,4,5,4,INDIA,1992,750,8,2,2,2,2,8,0,0,322.5014954,8.83E+08,1,19,20,2,0,2,1,1428,0,2,1991,8,6,8,3,2,4,1,20,2.978891524,1,5.776107773,20.59883576
4490,0,1,4,4,5,5,INDIA,1993,750,8,2,2,2,2,8,0,0,331.9997864,8.99E+08,1,22,23,2,0,2,1,1467,1,3,1992,8,8,8,3,3,4,1,23,3.118653467,1,5.805134325,20.61679359
4491,0,1,4,4,5,5,INDIA,1994,750,8,2,2,2,2,8,0,0,350.4016113,9.16E+08,15,14,29,2,0,2,1,1495,0,2,1993,8,8,8,4,3,4,1,29,3.350455081,1,5.859079958,20.63552692
4492,0,1,4,4,4,5,INDIA,1995,750,8,2,2,2,2,9,0,0,370.5228882,9.32E+08,6,12,18,2,0,2,1,1518,0,2,1994,8,8,8,4,4,2,1,18,2.873531009,1,5.914915219,20.65284337
4507,0,0,5,5,1,1,BHUTAN,1983,760,1,0,0,0,1,-8,0,0,311.7724915,518030,0,0,0,0,0,0,0,18,0,0,1982,1,0,0,5,5,5,0,0.01,-4.622010935,0,5.742273728,13.15778843
4508,0,0,5,5,1,1,BHUTAN,1984,760,0,0,0,0,0,-8,0,0,327.8902893,528080,0,0,0,0,0,0,0,20,0,0,1983,1,1,0,5,5,5,0,0.01,-4.622010935,0,5.792679069,13.17700307
4509,0,0,5,5,1,1,BHUTAN,1985,760,0,0,0,0,0,-8,0,0,331.9653931,538550,0,0,0,0,0,0,0,20,0,0,1984,0,1,0,5,5,5,0,0.01,-4.622010935,0,5.805030726,13.19663562
4510,0,0,5,5,1,1,BHUTAN,1986,760,0,0,0,0,0,-8,0,0,357.4576111,549860,0,0,0,0,0,0,0,25,0,0,1985,0,0,0,5,5,5,0,0.01,-4.622010935,0,5.879016785,13.21741898
4511,0,0,5,5,NA,NA,BHUTAN,1987,760,0,0,0,0,0,-8,0,0,414.2817078,562420,0,0,0,0,0,0,0,31,0,0,1986,0,0,0,5,5,5,0,0.01,-4.622010935,0,6.026546196,13.24000418
4512,0,0,5,5,1,1,BHUTAN,1988,760,0,0,0,0,0,-8,0,0,409.322998,574980,0,0,0,0,0,0,0,33,0,0,1987,0,0,1,5,5,6,0,0.01,-4.622010935,0,6.014504571,13.26209054
4513,0,0,6,5,1,1,BHUTAN,1989,760,1,0,0,1,0,-8,0,0,417.5599976,587550,0,0,0,0,0,0,0,36,0,0,1988,0,0,5,5,5,6,0,0.01,-4.622010935,0,6.034428241,13.28371663
4514,0,0,6,5,2,2,BHUTAN,1990,760,5,2,1,2,0,-8,0,0,440.3576965,600110,0,0,0,0,0,0,0,38,0,0,1989,1,0,7,6,5,6,0,0.01,-4.622010935,0,6.087587343,13.30486825
4515,0,0,6,5,4,3,BHUTAN,1991,760,7,2,1,2,2,-8,0,0,443.6593018,618020,0,1,1,0,0,0,0,44,0,1,1990,5,1,7,6,6,7,0,1,-0.016840749,0,6.095056929,13.3342761
4516,0,0,7,6,3,4,BHUTAN,1992,760,7,2,1,2,2,-8,0,0,449.4901123,636450,0,1,1,0,0,0,0,48,0,1,1991,7,5,6,6,6,7,0,1,-0.016840749,0,6.108113857,13.36366114
4517,0,0,7,7,3,4,BHUTAN,1993,760,6,2,0,2,2,-8,0,0,462.1575012,655440,0,1,1,0,0,0,0,50,0,1,1992,7,7,4,7,6,7,0,1,-0.016840749,0,6.135905745,13.39306204
4518,0,0,7,7,3,4,BHUTAN,1994,760,4,0,1,2,1,-8,0,0,485.0671997,675000,1,2,3,0,0,0,0,49,0,1,1993,6,7,4,7,7,7,0,3,1.08177154,1,6.184287437,13.42246797
4519,0,0,7,7,2,2,BHUTAN,1995,760,4,0,1,2,1,-8,0,0,503.2167053,695140,0,0,0,0,0,0,0,52,0,0,1994,4,6,2,7,7,7,0,0.01,-4.622010935,0,6.221020903,13.45186854
4534,0,0,7,5,4,3,PAKISTAN,1983,770,4,0,1,2,1,-7,0,0,370.2012024,89800000,0,13,13,0,0,0,0,451,1,2,1982,4,7,7,7,7,7,0,13,2.548108608,0,5.914046648,18.31309553
4535,0,0,7,5,3,3,PAKISTAN,1984,770,7,1,2,2,2,-7,0,0,378.616394,92300000,1,13,14,0,0,0,0,48,1,2,1983,4,4,4,7,7,4,0,14,2.622216581,1,5.93652354,18.3405547
4536,0,0,4,5,3,3,PAKISTAN,1985,770,4,0,1,1,2,-4,0,0,396.574585,94800000,1,30,31,0,0,0,0,480,0,1,1984,7,4,4,7,7,4,0,31,3.417146455,1,5.982864132,18.36727997
4537,0,0,4,5,3,3,PAKISTAN,1986,770,4,0,1,2,1,-4,0,0,407.3931885,97400000,0,14,14,0,2,2,1,484,0,2,1985,4,7,4,4,7,4,0,14,2.622216581,0,6.009778784,18.39433677
4538,0,0,4,5,3,3,PAKISTAN,1987,770,4,0,0,2,2,-4,0,0,422.4013977,1.00E+08,1,14,15,0,0,0,0,536,1,2,1986,4,4,3,4,4,3,0,15,2.691209452,1,6.045956041,18.42068074
4539,0,0,3,3,3,3,PAKISTAN,1988,770,3,0,0,1,2,8,0,0,442.7882996,1.03E+08,0,10,10,0,0,0,0,571,0,1,1987,4,4,5,4,4,3,1,10,2.285744344,0,6.093091777,18.45023955
4540,0,0,3,3,3,3,PAKISTAN,1989,770,5,0,1,2,2,8,0,0,453.0606079,1.05E+08,0,3,3,0,0,0,0,613,0,1,1988,3,4,6,3,4,4,1,3,1.08177154,0,6.116025909,18.46947091
4541,0,0,4,4,4,3,PAKISTAN,1990,770,6,0,2,2,2,8,0,0,461.4025879,1.08E+08,1,4,5,0,1,1,0.5,634,0,2,1989,5,3,5,3,3,4,1,5,1.592597163,1,6.134270955,18.49764179
4542,0,0,4,5,4,3,PAKISTAN,1991,770,5,0,1,2,2,8,0,0,472.6106873,1.11E+08,1,11,12,0,0,0,0,663,0,1,1990,6,5,5,4,3,4,1,12,2.468065901,1,6.158271978,18.52504076
4543,0,0,4,5,4,4,PAKISTAN,1992,770,5,0,1,2,2,8,0,0,496.425415,1.14E+08,1,10,11,1,0,1,0.5,696,0,2,1991,5,6,6,4,4,3,1,11,2.381054524,1,6.207433251,18.55170901
4544,0,0,3,5,3,4,PAKISTAN,1993,770,6,0,2,2,2,8,0,0,492.6478882,1.16E+08,1,9,10,0,0,0,0,727,0,1,1992,5,5,5,4,4,3,1,10,2.285744344,1,6.199794696,18.56910075
4545,0,0,3,5,4,4,PAKISTAN,1994,770,5,0,1,2,2,8,1,0,498.4007874,1.19E+08,7,5,12,2,0,2,1,751,0,2,1993,6,5,7,3,4,3,1,12,2.468065901,1,6.211404547,18.59463405
4546,0,0,3,5,5,4,PAKISTAN,1995,770,7,1,2,2,2,8,1,0,510.4248962,1.22E+08,10,13,23,1,0,1,0.5,772,0,2,1994,5,6,6,3,3,4,1,23,3.118653467,1,6.235243509,18.6195316
4561,0,0,6,5,3,3,BANGLAD,1983,771,4,1,1,1,1,-7,0,0,245.5729065,92200000,0,1,1,0,0,0,0,300,0,1,1982,4,3,3,5,3,6,0,1,-0.016840749,0,5.503593875,18.33947069
4562,0,0,6,5,4,2,BANGLAD,1984,771,3,0,1,1,1,-7,0,0,251.7261963,94600000,0,2,2,0,0,0,0,326,0,1,1983,4,4,4,6,5,5,0,2,0.676306431,0,5.528341974,18.36516803
4563,0,0,5,5,3,2,BANGLAD,1985,771,4,0,1,2,1,-7,0,0,253.2241058,97100000,0,8,8,0,0,0,0,326,0,1,1984,3,4,3,6,6,4,0,8,2.062600793,0,5.53427489,18.39125193
4564,0,0,4,5,5,3,BANGLAD,1986,771,3,0,1,1,1,-5,0,0,257.2817078,99600000,2,11,13,0,0,0,0,332,0,1,1985,4,3,4,5,6,4,0,13,2.548108608,1,5.550171624,18.41667272
4565,0,0,4,5,3,4,BANGLAD,1987,771,4,0,2,1,1,-5,0,0,260.1629028,1.02E+08,1,6,7,0,0,0,0,375,0,1,1986,3,4,4,4,5,4,0,7,1.9290694,1,5.561307984,18.44048337
4566,0,0,4,5,3,3,BANGLAD,1988,771,4,0,2,1,1,-5,0,0,259.1752014,1.05E+08,1,9,10,0,0,0,0,401,0,1,1987,4,3,3,4,4,4,0,10,2.285744344,1,5.557504286,18.46947091
4567,0,0,4,4,3,3,BANGLAD,1989,771,3,0,1,1,1,-5,0,0,259.4628906,1.07E+08,0,0,0,1,0,1,0.5,416,0,1,1988,4,4,5,4,4,5,0,0.01,-4.622010935,0,5.558613689,18.48833939
4568,0,0,5,5,4,4,BANGLAD,1990,771,5,0,2,2,1,-5,0,0,268.3497009,1.10E+08,0,6,6,0,0,0,0,421,0,1,1989,3,4,4,4,4,2,0,6,1.77491872,0,5.592290984,18.51599092
4569,0,0,2,3,3,4,BANGLAD,1991,771,4,0,1,1,2,6,0,0,272.4389954,1.12E+08,0,9,9,0,0,0,0,443,0,1,1990,5,3,7,5,4,2,1,9,2.180383828,0,5.607414719,18.53400943
4570,0,0,2,3,4,4,BANGLAD,1992,771,7,1,2,2,2,6,0,0,281.171814,1.14E+08,0,5,5,0,0,0,0,472,0,1,1991,4,5,3,2,5,2,1,5,1.592597163,0,5.63896592,18.55170901
4571,0,0,2,4,3,3,BANGLAD,1993,771,3,0,1,1,1,6,0,0,288.9219971,1.16E+08,1,7,8,0,0,0,0,492,0,1,1992,7,4,5,2,2,2,1,8,2.062600793,1,5.666156745,18.56910075
4572,0,0,2,4,3,3,BANGLAD,1994,771,5,0,1,2,2,6,0,0,295.506897,1.18E+08,5,2,7,0,1,1,0.5,510,0,2,1993,3,7,5,2,2,3,1,7,1.9290694,1,5.688692177,18.58619518
4573,0,0,3,4,3,3,BANGLAD,1995,771,5,0,1,2,2,6,0,0,304.6838074,1.20E+08,0,2,2,1,0,1,0.5,523,0,2,1994,5,3,5,2,2,2,1,2,0.676306431,0,5.719274542,18.6030023
4615,0,1,3,4,5,4,SRI-LAN,1983,780,5,0,2,2,1,5,1,0,495.8223877,15200000,1,10,11,0,0,0,0,460,0,1,1982,4,2,7,2,2,3,0,11,2.381054524,1,6.206217773,16.53680599
4616,0,1,3,4,5,4,SRI-LAN,1984,780,7,1,2,2,2,5,0,0,515.5623779,15300000,1,3,4,0,0,0,0,489,0,1,1983,5,4,8,3,2,3,0,4,1.369453612,1,6.245258301,16.54336339
4617,0,1,3,4,5,4,SRI-LAN,1985,780,8,2,2,2,2,5,0,0,536.0645752,15500000,1,11,12,0,0,0,0,489,0,1,1984,7,5,7,3,3,3,0,12,2.468065901,1,6.28425463,16.55635058
4618,0,1,3,4,5,4,SRI-LAN,1986,780,7,2,2,2,1,5,0,0,553.9285889,15600000,1,17,18,0,0,0,0,479,1,2,1985,8,7,8,3,3,3,0,18,2.873531009,1,6.317035777,16.56278147
4619,0,1,3,4,5,4,SRI-LAN,1987,780,8,2,2,2,2,5,1,0,557.9262695,15800000,1,13,14,0,0,0,0,532,0,1,1986,7,8,6,3,3,3,0,14,2.622216581,1,6.32422682,16.5755205
4620,0,1,3,4,4,5,SRI-LAN,1988,780,6,2,2,1,1,5,1,0,566.043396,15900000,1,9,10,0,0,0,0,571,0,1,1987,8,7,8,3,3,4,0,10,2.285744344,1,6.338670747,16.58182967
4621,0,1,4,5,5,5,SRI-LAN,1989,780,8,2,2,2,2,5,1,0,573.2694092,16100000,2,12,14,0,0,0,0,585,0,1,1988,6,8,8,3,3,4,0,14,2.622216581,1,6.351355779,16.59432983
4622,0,1,4,5,5,5,SRI-LAN,1990,780,8,2,2,2,2,5,0,0,603.8215942,16300000,2,19,21,0,0,0,0,595,0,1,1989,8,6,8,4,3,4,0,21,3.027681689,1,6.403278781,16.60667567
4623,0,1,4,5,5,4,SRI-LAN,1991,780,8,2,2,2,2,5,0,0,624.6469727,16400000,1,16,17,2,0,2,1,616,0,2,1990,8,8,8,4,4,4,0,17,2.816372595,1,6.437186646,16.61279189
4624,0,1,4,5,5,4,SRI-LAN,1992,780,8,2,2,2,2,5,0,0,644.9556885,16600000,0,7,7,0,0,0,0,642,0,1,1991,8,8,6,4,4,4,0,7,1.9290694,0,6.469181614,16.62491325
4625,0,1,4,5,5,4,SRI-LAN,1993,780,6,1,2,1,2,5,0,0,680.4968262,16900000,0,12,12,1,0,1,0.5,665,0,2,1992,8,8,6,4,4,4,0,12,2.468065901,0,6.522823158,16.64282418
4626,1,1,4,5,4,3,SRI-LAN,1994,780,6,1,1,2,2,5,0,0,708.1815186,17100000,4,8,12,0,0,0,0,663,0,1,1993,6,8,8,4,4,4,0,12,2.468065901,1,6.562700443,16.65458902
4627,1,1,4,5,4,5,SRI-LAN,1995,780,8,2,2,2,2,5,0,0,739.2623901,17300000,5,8,13,1,0,1,0.5,660,0,2,1994,6,6,8,4,4,3,0,13,2.548108608,1,6.605652919,16.66621706
4669,0,0,3,4,2,3,NEPAL,1983,790,2,0,0,1,1,-2,0,0,149.3491058,15500000,0,0,0,0,0,0,0,162,0,0,1982,3,4,2,3,3,3,0,0.01,-4.622010935,0,5.006286558,16.55635058
4670,0,0,3,4,3,2,NEPAL,1984,790,2,0,0,1,1,-2,0,0,160.3365936,15800000,0,2,2,0,0,0,0,170,0,1,1983,2,3,2,3,3,3,0,2,0.676306431,0,5.077275316,16.5755205
4671,0,0,3,4,3,3,NEPAL,1985,790,2,0,0,1,1,-2,0,0,166.5567017,16200000,0,6,6,0,0,0,0,170,0,1,1984,2,2,1,3,3,3,0,6,1.77491872,0,5.115335802,16.6005218
4672,0,0,3,4,3,3,NEPAL,1986,790,1,0,0,0,1,-2,0,0,170.3775024,16600000,0,12,12,0,0,0,0,185,0,1,1985,2,2,3,3,3,3,0,12,2.468065901,0,5.138016578,16.62491325
4673,0,0,3,4,3,3,NEPAL,1987,790,3,0,0,1,2,-2,0,0,169.4364014,16900000,1,9,10,0,0,0,0,208,0,1,1986,1,2,3,3,3,3,0,10,2.285744344,1,5.132477643,16.64282418
4674,0,0,3,4,3,3,NEPAL,1988,790,3,1,0,1,1,-2,0,0,178.014801,17300000,0,2,2,0,0,0,0,215,0,1,1987,3,1,4,3,3,4,0,2,0.676306431,0,5.181866699,16.66621706
4675,0,0,4,5,3,3,NEPAL,1989,790,4,1,0,2,1,-2,0,0,181.5778961,17700000,0,2,2,0,0,0,0,237,0,1,1988,3,3,5,3,3,4,0,2,0.676306431,0,5.201684741,16.6890752
4676,0,0,4,4,4,3,NEPAL,1990,790,5,0,1,2,2,5,0,0,185.2922974,18100000,1,6,7,4,0,4,2,233,0,2,1989,4,3,5,4,3,2,0,7,1.9290694,1,5.221934564,16.7114225
4677,1,1,2,3,3,2,NEPAL,1991,790,5,0,1,2,2,5,0,0,192.9842072,18600000,0,1,1,0,0,0,0,256,0,1,1990,5,4,4,4,4,2,0,1,-0.016840749,0,5.262608357,16.73867214
4678,1,1,2,3,3,3,NEPAL,1992,790,4,0,1,2,1,5,0,0,196.6351013,1.90E+07,0,2,2,0,0,0,0,281,0,1,1991,5,5,5,2,4,3,0,2,0.676306431,0,5.281349734,16.75994954
4679,1,1,3,4,3,3,NEPAL,1993,790,5,1,1,1,2,5,0,0,198.7129974,19500000,0,4,4,0,0,0,0,302,0,1,1992,4,5,2,2,2,3,0,4,1.369453612,0,5.29186156,16.78592502
4680,1,1,3,4,3,3,NEPAL,1994,790,2,0,0,1,1,5,0,0,210.623703,2.00E+07,1,3,4,0,0,0,0,304,0,1,1993,5,4,3,3,2,3,0,4,1.369453612,1,5.350073143,16.81124283
4681,1,1,3,4,2,3,NEPAL,1995,790,3,0,0,1,2,5,0,0,212.4105988,20400000,3,0,3,0,0,0,0,327,1,2,1994,2,5,2,3,3,3,0,3,1.08177154,1,5.358521188,16.83104546
4696,0,0,3,4,3,3,THAILAND,1983,800,3,1,1,0,1,2,0,0,886.4840698,49500000,0,0,0,0,0,0,0,518,0,0,1982,4,5,3,3,3,3,0,0.01,-4.622010935,0,6.787263156,17.71748323
4697,0,0,3,4,2,3,THAILAND,1984,800,3,1,1,1,0,2,0,0,921.7921143,50400000,0,5,5,0,0,0,0,542,0,1,1983,3,4,2,3,3,3,0,5,1.592597163,0,6.826319726,17.73550173
4698,0,0,3,4,3,2,THAILAND,1985,800,2,0,1,1,0,2,0,0,950.1478882,51100000,0,0,0,0,0,0,0,542,0,0,1984,3,3,3,3,3,3,0,0.01,-4.622010935,0,6.856617644,17.74929506
4699,0,0,3,3,3,3,THAILAND,1986,800,3,1,0,1,1,2,0,0,987.1616821,5.20E+07,1,4,5,0,0,0,0,558,0,1,1985,2,3,3,3,3,3,0,5,1.592597163,1,6.894833838,17.76675428
4700,0,0,3,3,2,3,THAILAND,1987,800,3,0,1,1,1,2,0,0,1063.795044,52800000,0,2,2,1,0,1,0.5,616,0,2,1986,3,2,4,3,3,3,0,2,0.676306431,0,6.969598023,17.78202175
4701,0,0,3,3,2,3,THAILAND,1988,800,4,1,0,1,2,3,0,0,1185.215942,53700000,0,4,4,0,0,0,0,661,0,1,1987,3,3,4,3,3,2,0,4,1.369453612,0,7.077680267,17.79892356
4702,0,0,2,3,2,2,THAILAND,1989,800,4,0,1,1,2,3,0,0,1307.024048,54600000,0,1,1,0,0,0,0,712,0,1,1988,4,3,5,3,3,2,0,1,-0.016840749,0,7.175508113,17.81554444
4703,0,0,2,3,3,2,THAILAND,1990,800,5,1,1,1,2,3,0,0,1427.463989,55600000,0,0,0,0,0,0,0,735,0,0,1989,4,4,4,2,3,6,0,0.01,-4.622010935,0,7.263654715,17.83369376
